Date,Category,City,Units_Sold,Unit_Price,Revenue,Customer_Count,Avg_Customer_Age,Promotion,Month,Weekday,Weekday_Num,Is_Weekend,Promotion_Label
2024-12-06,Clothing,Hyderabad,62,46.58,2887.96,32,54.7,0,12,Friday,4,0,No Promotion
2024-12-06,Groceries,Mumbai,220,11.67,2567.4,123,32.5,0,12,Friday,4,0,No Promotion
2024-12-06,Furniture,Hyderabad,8,373.17,2985.36,3,46.0,0,12,Friday,4,0,No Promotion
2024-12-06,Toys,Hyderabad,40,30.44,1217.6000000000001,28,33.9,0,12,Friday,4,0,No Promotion
2024-12-07,Electronics,Bengaluru,36,260.28,9370.079999999998,32,43.6,0,12,Saturday,5,1,No Promotion
2024-12-07,Clothing,Mumbai,93,46.63,4336.59,39,34.2,0,12,Saturday,5,1,No Promotion
2024-12-07,Groceries,Delhi,215,12.51,2689.65,118,40.4,0,12,Saturday,5,1,No Promotion
2024-12-07,Furniture,Mumbai,15,370.83,5562.45,10,35.7,0,12,Saturday,5,1,No Promotion
2024-12-07,Toys,Bengaluru,45,27.29,1228.05,23,24.0,0,12,Saturday,5,1,No Promotion
2024-12-08,Electronics,Delhi,36,235.03,8461.08,21,48.3,0,12,Sunday,6,1,No Promotion
2024-12-08,Clothing,Mumbai,85,46.51,3953.35,44,42.1,0,12,Sunday,6,1,No Promotion
2024-12-08,Groceries,Delhi,205,12.18,2496.9,130,33.3,0,12,Sunday,6,1,No Promotion
2024-12-08,Furniture,Mumbai,13,374.37,4866.81,9,28.8,0,12,Sunday,6,1,No Promotion
2024-12-08,Toys,Chennai,57,30.53,1740.21,40,40.9,0,12,Sunday,6,1,No Promotion
2024-12-09,Electronics,Delhi,22,237.64,5228.08,12,20.1,0,12,Monday,0,0,No Promotion
2024-12-09,Clothing,Delhi,63,46.72,2943.36,51,34.8,0,12,Monday,0,0,No Promotion
2024-12-09,Groceries,Mumbai,191,11.71,2236.61,168,50.6,0,12,Monday,0,0,No Promotion
2024-12-09,Furniture,Chennai,7,390.74,2735.1800000000003,3,29.6,0,12,Monday,0,0,No Promotion
2024-12-09,Toys,Chennai,39,31.33,1221.87,17,36.4,0,12,Monday,0,0,No Promotion
2024-12-10,Electronics,Delhi,30,235.82,7074.599999999999,16,38.2,0,12,Tuesday,1,0,No Promotion
2024-12-10,Clothing,Chennai,57,49.98,2848.8599999999997,47,21.3,0,12,Tuesday,1,0,No Promotion
2024-12-10,Groceries,Delhi,194,12.19,2364.86,133,40.9,0,12,Tuesday,1,0,No Promotion
2024-12-10,Furniture,Hyderabad,8,383.59,3068.72,3,30.9,0,12,Tuesday,1,0,No Promotion
2024-12-10,Toys,Delhi,41,29.57,1212.3700000000001,20,48.5,0,12,Tuesday,1,0,No Promotion
2024-12-11,Electronics,Delhi,24,262.6,6302.400000000001,21,25.7,0,12,Wednesday,2,0,No Promotion
2024-12-11,Clothing,Hyderabad,58,42.33,2455.14,38,30.6,0,12,Wednesday,2,0,No Promotion
2024-12-11,Groceries,Delhi,252,12.56,3165.1200000000003,198,39.1,0,12,Wednesday,2,0,No Promotion
2024-12-11,Furniture,Chennai,10,407.27,4072.7,5,39.1,0,12,Wednesday,2,0,No Promotion
2024-12-11,Toys,Hyderabad,42,28.2,1184.3999999999999,26,36.6,0,12,Wednesday,2,0,No Promotion
2024-12-12,Electronics,Mumbai,21,260.99,5480.79,15,41.8,0,12,Thursday,3,0,No Promotion
2024-12-12,Clothing,Chennai,48,44.01,2112.48,31,49.4,0,12,Thursday,3,0,No Promotion
2024-12-12,Groceries,Hyderabad,247,12.54,3097.3799999999997,120,36.6,0,12,Thursday,3,0,No Promotion
2024-12-12,Furniture,Chennai,7,377.38,2641.66,3,31.0,0,12,Thursday,3,0,No Promotion
2024-12-12,Toys,Hyderabad,41,30.45,1248.45,19,49.9,0,12,Thursday,3,0,No Promotion
2024-12-13,Electronics,Delhi,30,278.04,8341.2,17,25.7,0,12,Friday,4,0,No Promotion
2024-12-13,Clothing,Chennai,67,44.07,2952.69,32,28.4,0,12,Friday,4,0,No Promotion
2024-12-13,Groceries,Hyderabad,168,10.22,1716.96,81,54.2,0,12,Friday,4,0,No Promotion
2024-12-13,Furniture,Chennai,7,423.94,2967.58,5,47.2,0,12,Friday,4,0,No Promotion
2024-12-13,Toys,Mumbai,45,27.58,1241.1,22,33.8,0,12,Friday,4,0,No Promotion
2024-12-14,Electronics,Hyderabad,40,243.21,9728.4,31,42.4,0,12,Saturday,5,1,No Promotion
2024-12-14,Clothing,Bengaluru,81,46.13,3736.53,67,38.1,0,12,Saturday,5,1,No Promotion
2024-12-14,Groceries,Mumbai,210,12.54,2633.3999999999996,115,32.1,0,12,Saturday,5,1,No Promotion
2024-12-14,Furniture,Delhi,9,330.79,2977.11,4,26.5,0,12,Saturday,5,1,No Promotion
2024-12-14,Toys,Delhi,63,29.77,1875.51,48,43.1,0,12,Saturday,5,1,No Promotion
2024-12-15,Electronics,Delhi,42,251.77,10574.34,24,43.8,0,12,Sunday,6,1,No Promotion
2024-12-15,Clothing,Bengaluru,103,53.17,5476.51,71,45.9,0,12,Sunday,6,1,No Promotion
2024-12-15,Groceries,Bengaluru,230,11.39,2619.7000000000003,142,47.4,0,12,Sunday,6,1,No Promotion
2024-12-15,Furniture,Mumbai,12,387.66,4651.92,6,36.1,0,12,Sunday,6,1,No Promotion
2024-12-15,Toys,Delhi,48,30.17,1448.16,31,22.3,0,12,Sunday,6,1,No Promotion
2024-12-16,Electronics,Hyderabad,34,269.69,9169.46,14,45.4,0,12,Monday,0,0,No Promotion
2024-12-16,Clothing,Mumbai,74,46.05,3407.7,37,35.5,0,12,Monday,0,0,No Promotion
2024-12-16,Groceries,Mumbai,234,12.04,2817.3599999999997,128,45.5,0,12,Monday,0,0,No Promotion
2024-12-16,Furniture,Chennai,1,393.18,393.18,1,18.2,0,12,Monday,0,0,No Promotion
2024-12-16,Toys,Bengaluru,39,26.5,1033.5,18,40.1,0,12,Monday,0,0,No Promotion
2024-12-17,Electronics,Bengaluru,25,256.88,6422.0,10,50.7,0,12,Tuesday,1,0,No Promotion
2024-12-17,Clothing,Chennai,61,49.05,2992.0499999999997,37,29.8,0,12,Tuesday,1,0,No Promotion
2024-12-17,Groceries,Mumbai,150,10.5,1575.0,66,49.6,0,12,Tuesday,1,0,No Promotion
2024-12-17,Furniture,Hyderabad,10,361.88,3618.8,6,35.0,0,12,Tuesday,1,0,No Promotion
2024-12-17,Toys,Delhi,40,31.31,1252.3999999999999,17,50.7,0,12,Tuesday,1,0,No Promotion
2024-12-18,Electronics,Chennai,24,241.88,5805.12,12,43.2,0,12,Wednesday,2,0,No Promotion
2024-12-18,Clothing,Bengaluru,70,44.93,3145.1,37,11.4,0,12,Wednesday,2,0,No Promotion
2024-12-18,Groceries,Delhi,138,11.88,1639.44,103,37.7,0,12,Wednesday,2,0,No Promotion
2024-12-18,Furniture,Chennai,4,343.17,1372.68,2,44.8,0,12,Wednesday,2,0,No Promotion
2024-12-18,Toys,Bengaluru,33,30.75,1014.75,17,29.1,0,12,Wednesday,2,0,No Promotion
2024-12-19,Electronics,Hyderabad,28,249.92,6997.759999999999,22,57.4,1,12,Thursday,3,0,Promotion
2024-12-19,Clothing,Chennai,97,42.82,4153.54,57,41.9,1,12,Thursday,3,0,Promotion
2024-12-19,Groceries,Chennai,241,11.97,2884.77,178,45.8,1,12,Thursday,3,0,Promotion
2024-12-19,Furniture,Delhi,17,368.9,6271.299999999999,14,47.9,1,12,Thursday,3,0,Promotion
2024-12-19,Toys,Mumbai,50,31.34,1567.0,25,45.4,1,12,Thursday,3,0,Promotion
2024-12-20,Electronics,Hyderabad,28,272.46,7628.879999999999,13,28.3,0,12,Friday,4,0,No Promotion
2024-12-20,Clothing,Hyderabad,55,44.36,2439.8,34,36.3,0,12,Friday,4,0,No Promotion
2024-12-20,Groceries,Hyderabad,225,11.88,2673.0,93,40.0,0,12,Friday,4,0,No Promotion
2024-12-20,Furniture,Chennai,8,391.47,3131.76,5,12.7,0,12,Friday,4,0,No Promotion
2024-12-20,Toys,Mumbai,40,31.88,1275.2,16,26.9,0,12,Friday,4,0,No Promotion
2024-12-21,Electronics,Hyderabad,38,259.88,9875.44,30,23.7,0,12,Saturday,5,1,No Promotion
2024-12-21,Clothing,Bengaluru,89,43.83,3900.87,46,44.4,0,12,Saturday,5,1,No Promotion
2024-12-21,Groceries,Hyderabad,225,11.55,2598.75,90,43.5,0,12,Saturday,5,1,No Promotion
2024-12-21,Furniture,Hyderabad,14,372.47,5214.58,6,41.8,0,12,Saturday,5,1,No Promotion
2024-12-21,Toys,Mumbai,46,31.11,1431.06,21,21.7,0,12,Saturday,5,1,No Promotion
2024-12-22,Electronics,Hyderabad,41,252.19,10339.789999999999,28,48.1,0,12,Sunday,6,1,No Promotion
2024-12-22,Clothing,Hyderabad,72,44.47,3201.84,47,42.1,0,12,Sunday,6,1,No Promotion
2024-12-22,Groceries,Bengaluru,206,11.86,2443.16,92,36.5,0,12,Sunday,6,1,No Promotion
2024-12-22,Furniture,Mumbai,9,378.5,3406.5,6,17.4,0,12,Sunday,6,1,No Promotion
2024-12-22,Toys,Mumbai,52,31.88,1657.76,30,41.5,0,12,Sunday,6,1,No Promotion
2024-12-23,Electronics,Hyderabad,25,254.61,6365.25,16,31.3,0,12,Monday,0,0,No Promotion
2024-12-23,Clothing,Chennai,65,47.95,3116.75,31,36.3,0,12,Monday,0,0,No Promotion
2024-12-23,Groceries,Hyderabad,216,11.75,2538.0,178,41.3,0,12,Monday,0,0,No Promotion
2024-12-23,Furniture,Chennai,11,343.24,3775.6400000000003,9,48.1,0,12,Monday,0,0,No Promotion
2024-12-23,Toys,Hyderabad,53,28.98,1535.94,39,22.1,0,12,Monday,0,0,No Promotion
2024-12-24,Electronics,Bengaluru,28,257.9,7221.199999999999,18,27.2,0,12,Tuesday,1,0,No Promotion
2024-12-24,Clothing,Delhi,47,41.34,1942.9800000000002,35,39.4,0,12,Tuesday,1,0,No Promotion
2024-12-24,Groceries,Hyderabad,207,11.59,2399.13,127,40.9,0,12,Tuesday,1,0,No Promotion
2024-12-24,Furniture,Hyderabad,9,369.78,3328.0199999999995,4,23.5,0,12,Tuesday,1,0,No Promotion
2024-12-24,Toys,Delhi,40,30.72,1228.8,25,21.7,0,12,Tuesday,1,0,No Promotion
2024-12-25,Electronics,Chennai,29,244.22,7082.38,23,34.4,0,12,Wednesday,2,0,No Promotion
2024-12-25,Clothing,Bengaluru,75,41.83,3137.25,60,29.0,0,12,Wednesday,2,0,No Promotion
2024-12-25,Groceries,Mumbai,215,12.26,2635.9,108,34.9,0,12,Wednesday,2,0,No Promotion
2024-12-25,Furniture,Delhi,13,351.3,4566.900000000001,6,22.2,0,12,Wednesday,2,0,No Promotion
2024-12-25,Toys,Chennai,39,33.31,1299.0900000000001,28,22.8,0,12,Wednesday,2,0,No Promotion
2024-12-26,Electronics,Hyderabad,26,266.34,6924.839999999999,20,44.0,0,12,Thursday,3,0,No Promotion
2024-12-26,Clothing,Mumbai,42,44.77,1880.3400000000001,33,18.2,0,12,Thursday,3,0,No Promotion
2024-12-26,Groceries,Delhi,210,11.79,2475.8999999999996,116,37.6,0,12,Thursday,3,0,No Promotion
2024-12-26,Furniture,Bengaluru,6,401.13,2406.7799999999997,3,38.9,0,12,Thursday,3,0,No Promotion
2024-12-26,Toys,Chennai,34,27.35,929.9000000000001,14,32.6,0,12,Thursday,3,0,No Promotion
2024-12-27,Electronics,Chennai,46,272.95,12555.699999999999,34,42.8,1,12,Friday,4,0,Promotion
2024-12-27,Clothing,Mumbai,73,44.27,3231.71,44,41.0,1,12,Friday,4,0,Promotion
2024-12-27,Groceries,Hyderabad,261,12.07,3150.27,198,31.2,1,12,Friday,4,0,Promotion
2024-12-27,Furniture,Delhi,9,390.7,3516.2999999999997,5,39.6,1,12,Friday,4,0,Promotion
2024-12-27,Toys,Bengaluru,60,31.78,1906.8000000000002,32,40.6,1,12,Friday,4,0,Promotion
2024-12-28,Electronics,Mumbai,39,266.28,10384.919999999998,23,42.0,0,12,Saturday,5,1,No Promotion
2024-12-28,Clothing,Mumbai,77,45.16,3477.3199999999997,63,39.9,0,12,Saturday,5,1,No Promotion
2024-12-28,Groceries,Mumbai,240,11.7,2808.0,217,37.4,0,12,Saturday,5,1,No Promotion
2024-12-28,Furniture,Chennai,10,407.43,4074.3,5,34.9,0,12,Saturday,5,1,No Promotion
2024-12-28,Toys,Delhi,41,30.27,1241.07,17,32.0,0,12,Saturday,5,1,No Promotion
2024-12-29,Electronics,Delhi,37,240.93,8914.41,20,34.5,0,12,Sunday,6,1,No Promotion
2024-12-29,Clothing,Hyderabad,67,44.69,2994.23,33,32.4,0,12,Sunday,6,1,No Promotion
2024-12-29,Groceries,Delhi,249,11.74,2923.26,182,28.3,0,12,Sunday,6,1,No Promotion
2024-12-29,Furniture,Mumbai,12,390.29,4683.4800000000005,7,33.6,0,12,Sunday,6,1,No Promotion
2024-12-29,Toys,Delhi,49,32.67,1600.8300000000002,30,32.7,0,12,Sunday,6,1,No Promotion
2024-12-30,Electronics,Chennai,29,249.33,7230.570000000001,24,25.6,0,12,Monday,0,0,No Promotion
2024-12-30,Clothing,Bengaluru,71,44.06,3128.26,54,35.0,0,12,Monday,0,0,No Promotion
2024-12-30,Groceries,Bengaluru,236,12.34,2912.24,119,31.9,0,12,Monday,0,0,No Promotion
2024-12-30,Furniture,Chennai,11,384.29,4227.1900000000005,5,51.3,0,12,Monday,0,0,No Promotion
2024-12-30,Toys,Mumbai,48,27.77,1332.96,20,29.6,0,12,Monday,0,0,No Promotion
2024-12-31,Electronics,Mumbai,22,248.39,5464.58,9,34.6,0,12,Tuesday,1,0,No Promotion
2024-12-31,Clothing,Mumbai,54,42.61,2300.94,23,48.6,0,12,Tuesday,1,0,No Promotion
2024-12-31,Groceries,Bengaluru,192,12.17,2336.64,83,58.7,0,12,Tuesday,1,0,No Promotion
2024-12-31,Furniture,Mumbai,13,354.87,4613.31,6,26.2,0,12,Tuesday,1,0,No Promotion
2024-12-31,Toys,Hyderabad,55,29.19,1605.45,24,47.5,0,12,Tuesday,1,0,No Promotion
2025-01-01,Electronics,Mumbai,21,241.63,5074.23,11,33.7,0,1,Wednesday,2,0,No Promotion
2025-01-01,Clothing,Mumbai,28,46.26,1295.28,12,53.6,0,1,Wednesday,2,0,No Promotion
2025-01-01,Groceries,Bengaluru,113,13.14,1484.8200000000002,80,24.3,0,1,Wednesday,2,0,No Promotion
2025-01-01,Furniture,Delhi,5,384.41,1922.0500000000002,3,48.6,0,1,Wednesday,2,0,No Promotion
2025-01-01,Toys,Bengaluru,24,29.94,718.5600000000001,18,48.4,0,1,Wednesday,2,0,No Promotion
2025-01-02,Electronics,Chennai,17,272.44,4631.48,7,38.4,0,1,Thursday,3,0,No Promotion
2025-01-02,Clothing,Mumbai,33,44.64,1473.1200000000001,16,32.5,0,1,Thursday,3,0,No Promotion
2025-01-02,Groceries,Delhi,108,12.51,1351.08,89,31.3,0,1,Thursday,3,0,No Promotion
2025-01-02,Furniture,Delhi,3,448.82,1346.46,2,31.5,0,1,Thursday,3,0,No Promotion
2025-01-02,Toys,Chennai,20,27.15,543.0,10,32.2,0,1,Thursday,3,0,No Promotion
2025-01-03,Electronics,Bengaluru,15,267.14,4007.1,7,41.7,0,1,Friday,4,0,No Promotion
2025-01-03,Clothing,Chennai,46,44.99,2069.54,28,27.9,0,1,Friday,4,0,No Promotion
2025-01-03,Groceries,Chennai,125,11.89,1486.25,53,39.0,0,1,Friday,4,0,No Promotion
2025-01-03,Furniture,Chennai,5,366.7,1833.5,4,45.6,0,1,Friday,4,0,No Promotion
2025-01-03,Toys,Hyderabad,29,28.48,825.92,12,24.9,0,1,Friday,4,0,No Promotion
2025-01-04,Electronics,Mumbai,18,249.03,4482.54,13,41.2,0,1,Saturday,5,1,No Promotion
2025-01-04,Clothing,Hyderabad,51,45.53,2322.03,21,33.2,0,1,Saturday,5,1,No Promotion
2025-01-04,Groceries,Chennai,168,11.98,2012.64,145,20.2,0,1,Saturday,5,1,No Promotion
2025-01-04,Furniture,Delhi,4,375.06,1500.24,3,35.9,0,1,Saturday,5,1,No Promotion
2025-01-04,Toys,Chennai,38,31.25,1187.5,17,36.1,0,1,Saturday,5,1,No Promotion
2025-01-05,Electronics,Bengaluru,30,261.56,7846.8,18,28.5,1,1,Sunday,6,1,Promotion
2025-01-05,Clothing,Delhi,70,46.94,3285.7999999999997,31,53.4,1,1,Sunday,6,1,Promotion
2025-01-05,Groceries,Hyderabad,222,12.43,2759.46,89,42.4,1,1,Sunday,6,1,Promotion
2025-01-05,Furniture,Delhi,12,349.77,4197.24,6,23.3,1,1,Sunday,6,1,Promotion
2025-01-05,Toys,Chennai,45,30.49,1372.05,29,60.6,1,1,Sunday,6,1,Promotion
2025-01-06,Electronics,Chennai,21,252.1,5294.099999999999,16,41.4,0,1,Monday,0,0,No Promotion
2025-01-06,Clothing,Mumbai,39,41.87,1632.9299999999998,29,41.4,0,1,Monday,0,0,No Promotion
2025-01-06,Groceries,Mumbai,122,11.38,1388.3600000000001,79,27.6,0,1,Monday,0,0,No Promotion
2025-01-06,Furniture,Mumbai,5,402.2,2011.0,2,14.3,0,1,Monday,0,0,No Promotion
2025-01-06,Toys,Mumbai,23,33.96,781.08,13,41.3,0,1,Monday,0,0,No Promotion
2025-01-07,Electronics,Mumbai,21,242.51,5092.71,11,30.5,0,1,Tuesday,1,0,No Promotion
2025-01-07,Clothing,Mumbai,45,47.74,2148.3,30,46.3,0,1,Tuesday,1,0,No Promotion
2025-01-07,Groceries,Delhi,116,11.95,1386.1999999999998,76,35.1,0,1,Tuesday,1,0,No Promotion
2025-01-07,Furniture,Delhi,1,413.66,413.66,1,16.7,0,1,Tuesday,1,0,No Promotion
2025-01-07,Toys,Bengaluru,9,29.11,261.99,7,18.6,0,1,Tuesday,1,0,No Promotion
2025-01-08,Electronics,Delhi,21,254.6,5346.599999999999,12,52.3,0,1,Wednesday,2,0,No Promotion
2025-01-08,Clothing,Bengaluru,43,42.02,1806.8600000000001,17,17.4,0,1,Wednesday,2,0,No Promotion
2025-01-08,Groceries,Chennai,116,12.14,1408.24,82,29.6,0,1,Wednesday,2,0,No Promotion
2025-01-08,Furniture,Hyderabad,8,377.79,3022.32,5,44.9,0,1,Wednesday,2,0,No Promotion
2025-01-08,Toys,Bengaluru,24,30.21,725.04,10,28.5,0,1,Wednesday,2,0,No Promotion
2025-01-09,Electronics,Hyderabad,18,259.28,4667.039999999999,14,47.8,0,1,Thursday,3,0,No Promotion
2025-01-09,Clothing,Bengaluru,32,47.83,1530.56,18,29.0,0,1,Thursday,3,0,No Promotion
2025-01-09,Groceries,Chennai,113,11.92,1346.96,98,17.7,0,1,Thursday,3,0,No Promotion
2025-01-09,Furniture,Chennai,4,407.65,1630.6,2,50.6,0,1,Thursday,3,0,No Promotion
2025-01-09,Toys,Hyderabad,26,30.14,783.64,13,43.2,0,1,Thursday,3,0,No Promotion
2025-01-10,Electronics,Delhi,11,258.05,2838.55,5,32.6,0,1,Friday,4,0,No Promotion
2025-01-10,Clothing,Delhi,46,43.56,2003.7600000000002,33,34.8,0,1,Friday,4,0,No Promotion
2025-01-10,Groceries,Bengaluru,106,12.6,1335.6,49,35.2,0,1,Friday,4,0,No Promotion
2025-01-10,Furniture,Hyderabad,4,384.71,1538.84,3,32.3,0,1,Friday,4,0,No Promotion
2025-01-10,Toys,Bengaluru,24,31.35,752.4000000000001,14,34.2,0,1,Friday,4,0,No Promotion
2025-01-11,Electronics,Mumbai,27,256.0,6912.0,19,51.5,1,1,Saturday,5,1,Promotion
2025-01-11,Clothing,Chennai,65,46.34,3012.1000000000004,29,29.1,1,1,Saturday,5,1,Promotion
2025-01-11,Groceries,Hyderabad,161,11.84,1906.24,119,33.6,1,1,Saturday,5,1,Promotion
2025-01-11,Furniture,Bengaluru,7,404.11,2828.77,3,37.8,1,1,Saturday,5,1,Promotion
2025-01-11,Toys,Mumbai,42,28.64,1202.88,26,33.8,1,1,Saturday,5,1,Promotion
2025-01-12,Electronics,Bengaluru,17,245.25,4169.25,9,35.3,0,1,Sunday,6,1,No Promotion
2025-01-12,Clothing,Chennai,47,41.63,1956.6100000000001,40,30.9,0,1,Sunday,6,1,No Promotion
2025-01-12,Groceries,Delhi,149,12.36,1841.6399999999999,124,38.1,0,1,Sunday,6,1,No Promotion
2025-01-12,Furniture,Mumbai,15,379.43,5691.45,13,38.5,0,1,Sunday,6,1,No Promotion
2025-01-12,Toys,Hyderabad,20,30.51,610.2,15,27.7,0,1,Sunday,6,1,No Promotion
2025-01-13,Electronics,Mumbai,20,247.6,4952.0,8,36.8,0,1,Monday,0,0,No Promotion
2025-01-13,Clothing,Chennai,45,42.94,1932.3,30,45.5,0,1,Monday,0,0,No Promotion
2025-01-13,Groceries,Bengaluru,122,12.32,1503.04,64,34.2,0,1,Monday,0,0,No Promotion
2025-01-13,Furniture,Mumbai,6,388.45,2330.7,3,31.2,0,1,Monday,0,0,No Promotion
2025-01-13,Toys,Mumbai,27,30.4,820.8,12,26.6,0,1,Monday,0,0,No Promotion
2025-01-14,Electronics,Delhi,19,235.8,4480.2,9,42.1,0,1,Tuesday,1,0,No Promotion
2025-01-14,Clothing,Chennai,40,47.02,1880.8000000000002,19,31.2,0,1,Tuesday,1,0,No Promotion
2025-01-14,Groceries,Mumbai,137,12.33,1689.21,56,31.8,0,1,Tuesday,1,0,No Promotion
2025-01-14,Furniture,Delhi,7,375.6,2629.2000000000003,3,43.8,0,1,Tuesday,1,0,No Promotion
2025-01-14,Toys,Mumbai,24,29.52,708.48,12,18.7,0,1,Tuesday,1,0,No Promotion
2025-01-15,Electronics,Hyderabad,20,244.19,4883.8,9,37.7,0,1,Wednesday,2,0,No Promotion
2025-01-15,Clothing,Chennai,45,45.92,2066.4,29,36.2,0,1,Wednesday,2,0,No Promotion
2025-01-15,Groceries,Bengaluru,112,11.66,1305.92,72,50.2,0,1,Wednesday,2,0,No Promotion
2025-01-15,Furniture,Mumbai,8,400.2,3201.6,3,39.9,0,1,Wednesday,2,0,No Promotion
2025-01-15,Toys,Bengaluru,24,30.13,723.12,20,15.4,0,1,Wednesday,2,0,No Promotion
2025-01-16,Electronics,Bengaluru,22,246.61,5425.42,12,33.0,0,1,Thursday,3,0,No Promotion
2025-01-16,Clothing,Mumbai,39,45.88,1789.3200000000002,19,27.4,0,1,Thursday,3,0,No Promotion
2025-01-16,Groceries,Chennai,128,12.9,1651.2,98,49.2,0,1,Thursday,3,0,No Promotion
2025-01-16,Furniture,Mumbai,3,389.84,1169.52,1,33.8,0,1,Thursday,3,0,No Promotion
2025-01-16,Toys,Delhi,26,29.19,758.94,18,44.0,0,1,Thursday,3,0,No Promotion
2025-01-17,Electronics,Bengaluru,15,244.56,3668.4,7,44.5,0,1,Friday,4,0,No Promotion
2025-01-17,Clothing,Bengaluru,43,45.44,1953.9199999999998,29,24.7,0,1,Friday,4,0,No Promotion
2025-01-17,Groceries,Chennai,105,12.62,1325.1,58,23.1,0,1,Friday,4,0,No Promotion
2025-01-17,Furniture,Mumbai,0,403.68,0.0,1,20.5,0,1,Friday,4,0,No Promotion
2025-01-17,Toys,Chennai,23,29.47,677.81,10,30.2,0,1,Friday,4,0,No Promotion
2025-01-18,Electronics,Delhi,22,240.84,5298.4800000000005,13,35.4,0,1,Saturday,5,1,No Promotion
2025-01-18,Clothing,Hyderabad,44,41.14,1810.16,27,38.7,0,1,Saturday,5,1,No Promotion
2025-01-18,Groceries,Mumbai,156,11.34,1769.04,122,36.8,0,1,Saturday,5,1,No Promotion
2025-01-18,Furniture,Hyderabad,5,405.04,2025.2,4,30.5,0,1,Saturday,5,1,No Promotion
2025-01-18,Toys,Bengaluru,31,29.73,921.63,15,36.6,0,1,Saturday,5,1,No Promotion
2025-01-19,Electronics,Chennai,23,270.95,6231.849999999999,15,41.9,0,1,Sunday,6,1,No Promotion
2025-01-19,Clothing,Hyderabad,42,48.68,2044.56,23,27.4,0,1,Sunday,6,1,No Promotion
2025-01-19,Groceries,Hyderabad,167,13.15,2196.05,109,42.3,0,1,Sunday,6,1,No Promotion
2025-01-19,Furniture,Chennai,4,383.7,1534.8,2,30.5,0,1,Sunday,6,1,No Promotion
2025-01-19,Toys,Bengaluru,27,31.38,847.26,11,22.3,0,1,Sunday,6,1,No Promotion
2025-01-20,Electronics,Hyderabad,16,237.98,3807.68,7,53.5,0,1,Monday,0,0,No Promotion
2025-01-20,Clothing,Hyderabad,34,43.31,1472.54,17,38.3,0,1,Monday,0,0,No Promotion
2025-01-20,Groceries,Delhi,115,11.92,1370.8,70,46.2,0,1,Monday,0,0,No Promotion
2025-01-20,Furniture,Hyderabad,5,398.29,1991.45,3,35.0,0,1,Monday,0,0,No Promotion
2025-01-20,Toys,Mumbai,30,31.02,930.6,21,35.1,0,1,Monday,0,0,No Promotion
2025-01-21,Electronics,Bengaluru,18,261.0,4698.0,11,31.3,0,1,Tuesday,1,0,No Promotion
2025-01-21,Clothing,Delhi,40,47.74,1909.6000000000001,36,30.2,0,1,Tuesday,1,0,No Promotion
2025-01-21,Groceries,Chennai,115,11.87,1365.05,59,19.4,0,1,Tuesday,1,0,No Promotion
2025-01-21,Furniture,Bengaluru,6,383.12,2298.7200000000003,5,24.9,0,1,Tuesday,1,0,No Promotion
2025-01-21,Toys,Mumbai,29,28.97,840.13,12,21.1,0,1,Tuesday,1,0,No Promotion
2025-01-22,Electronics,Chennai,25,223.83,5595.75,19,34.3,1,1,Wednesday,2,0,Promotion
2025-01-22,Clothing,Chennai,73,45.31,3307.63,45,38.6,1,1,Wednesday,2,0,Promotion
2025-01-22,Groceries,Delhi,164,11.77,1930.28,69,31.9,1,1,Wednesday,2,0,Promotion
2025-01-22,Furniture,Chennai,12,391.22,4694.64,5,27.6,1,1,Wednesday,2,0,Promotion
2025-01-22,Toys,Mumbai,38,32.21,1223.98,17,24.1,1,1,Wednesday,2,0,Promotion
2025-01-23,Electronics,Delhi,23,266.69,6133.87,10,31.5,0,1,Thursday,3,0,No Promotion
2025-01-23,Clothing,Delhi,41,44.32,1817.1200000000001,29,41.5,0,1,Thursday,3,0,No Promotion
2025-01-23,Groceries,Mumbai,118,11.22,1323.96,61,32.9,0,1,Thursday,3,0,No Promotion
2025-01-23,Furniture,Chennai,3,384.26,1152.78,2,40.4,0,1,Thursday,3,0,No Promotion
2025-01-23,Toys,Bengaluru,26,29.36,763.36,17,39.1,0,1,Thursday,3,0,No Promotion
2025-01-24,Electronics,Chennai,20,232.64,4652.799999999999,15,41.5,0,1,Friday,4,0,No Promotion
2025-01-24,Clothing,Chennai,34,48.84,1660.5600000000002,19,26.6,0,1,Friday,4,0,No Promotion
2025-01-24,Groceries,Mumbai,99,13.02,1288.98,79,22.6,0,1,Friday,4,0,No Promotion
2025-01-24,Furniture,Mumbai,10,376.82,3768.2,4,38.9,0,1,Friday,4,0,No Promotion
2025-01-24,Toys,Bengaluru,17,30.01,510.17,7,27.8,0,1,Friday,4,0,No Promotion
2025-01-25,Electronics,Mumbai,29,244.17,7080.929999999999,14,24.0,1,1,Saturday,5,1,Promotion
2025-01-25,Clothing,Bengaluru,55,44.97,2473.35,24,43.3,1,1,Saturday,5,1,Promotion
2025-01-25,Groceries,Hyderabad,203,11.64,2362.92,130,24.0,1,1,Saturday,5,1,Promotion
2025-01-25,Furniture,Bengaluru,14,385.8,5401.2,10,37.6,1,1,Saturday,5,1,Promotion
2025-01-25,Toys,Mumbai,39,28.72,1120.08,28,46.7,1,1,Saturday,5,1,Promotion
2025-01-26,Electronics,Mumbai,20,238.65,4773.0,16,36.5,0,1,Sunday,6,1,No Promotion
